y	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45
0	-0.995250704510626	-14.7733318085955	7.86482645010461	4.87311066990477	-3.06249888237188	-1.65629764862256	11.2471694387777	-0.494388681359074	15.6960318577802	0.632507949704574	21.6094913877086	8.15645515921962	-9.30364189075658	-6.92383470271698	-4.09453442133897	5.31359268259855	5.26370124853302	-5.79334272379864	-30.5632789530941	0.290016893145277	14.9104236023605	-5.31848661083456	-11.3724682805052	10.4499827042185	1.15215602165202	1.81301028862109	19.9765753635505	-9.36762503441531	19.5164675089048	8.56129933256927	-1.9244633838533	-10.6744724205263	-11.8453756667511	10.8389218851218	-24.6791027055783	-11.1176869542236	11.3232615269958	0.165437582207145	-9.19356899660067	-8.97482733592871	1.07354898968655	-12.9008455431833	12.5549883705252	31.4602802671161	-10.8741790772029
0	-8.18296968384865	3.78114005695914	2.68946377919131	-13.6002939413551	0.918672941428477	2.33866095912411	3.38402675782734	9.66772843057872	13.9250361491186	-9.11018738082509	0.310582930496724	-23.0168982978631	11.8383435396517	4.66757963778145	6.8413238536607	7.84125173613776	-8.2060490189704	-5.50526165302766	4.03877761296329	18.7123311225306	-0.233362706016497	0.668350700731163	-9.22504841129074	-3.54285760550227	-6.40319630242876	8.15296834194715	-17.6317261586452	-19.4535219375994	0.822759722410236	-0.0249358247617519	-10.0489388599985	3.12359362086815	-18.731442900079	10.6461056339865	-9.18876610887565	11.0400878554139	7.44978105846031	-13.0702684190261	8.95236435486622	-5.6726093089569	-2.98437648855212	15.7910336511892	-1.61827746372716	-15.9238466451461	-5.1933805684359
1	-4.69302241185415	-16.0261277559067	-3.02797769303971	31.8954343329313	21.0775541275036	0.398427911114203	-23.2067841021034	17.5570448590316	-7.22255776647269	-7.3647316470237	-5.79209985370842	4.06505821415379	-3.69504848029673	2.32850235946788	11.7931194487792	6.37958604585541	20.697126034217	0.766444400376826	13.2638710705536	0.22841684343772	16.6761793993105	-7.82117618592712	15.7556640898718	-10.5956431879534	11.1909189949151	15.1868356400392	-7.61843885760593	-7.93292398142801	11.7499567788709	-19.1086610485777	2.21573733320652	5.68973878199444	-5.37645361756307	-16.6070390082683	7.71718730320587	-8.2620946778415	-0.896722795083603	-1.38700054522448	-13.484007233436	-2.06091605107323	-9.69516159306546	0.433862703321879	-10.7847600029935	23.5030921744861	4.31712868556047
1	5.75044973330143	-5.3933361116245	6.3355011808408	14.0023076230989	-11.3570697984417	-2.16598894843897	4.26253454414525	3.87441959624425	-5.60871065196475	2.96371641825761	-10.4743824781862	-1.12293209474154	5.3731333311613	17.0842954842985	2.77366868039592	-3.79361661611087	8.04988344533184	20.3840068004952	-22.1304228280915	-5.93387220106733	4.43118887265169	15.8064014698395	-13.5484328812627	2.29170036099467	-5.54344303727714	1.09752810009501	17.9483077378458	3.63525048322205	-0.0481516057450192	8.59526068599441	-2.94689559423614	-4.67941106819058	13.2321363096883	21.920006926965	-4.37287447894937	-22.4480452028758	-10.1840770621057	13.3908111098625	-5.73675370141483	-3.77188903666118	-2.75539624845985	-8.12788425732481	12.8033210309378	0.1922655896953	-15.0692240230831
0	-18.7174512812092	-6.03369204694828	12.9884507386608	7.00101006965459	-10.4837261082797	-10.5283827235026	3.03550357484528	-10.5053027997658	-4.14974309279544	15.4483440416727	9.54203563872474	-16.3042178862353	-6.1980286656568	-2.64733894801074	-6.15814462119606	-8.81904545882539	4.56043563309825	18.9231359461786	-2.43974869500026	11.6660138945483	4.9671283679816	-9.61942854084119	7.08108789981816	-0.329570951797834	-19.0603246020512	-3.74686361920062	-18.148229777303	7.39370735825017	-1.60297707031163	13.5667672583725	-6.40115929533724	-14.478234771635	9.179209166508	-17.7344422826196	22.0289708011592	-2.61049637230643	10.5997775344474	-18.2138931811785	-12.0378631097775	11.9042308089306	-16.7577001897157	5.54426927017741	13.6209613359261	27.1284714244015	0.766779212948066
1	-6.31831099889465	0.143177641550046	-10.7636229575071	4.63440686402225	1.56168263209519	8.86761059632883	-5.75486283472705	-4.32902470122777	16.6374884136027	7.18585364195124	5.25079896775373	-9.13820793274073	17.808954575261	-23.9926898784152	7.40448498653888	-7.32387157344867	1.86484433465734	-0.685641667813615	-0.940519370608327	-13.8057002305212	-0.268437302500463	-9.74577223086284	19.7709038124479	4.85795507550402	-9.4679422378767	7.56390954271112	-7.62968447892252	-6.50802835970859	0.40953129485057	0.357634716949807	1.58678482664813	15.0927014268181	-1.88594441577839	12.364961889955	-4.09428061747417	-8.21655194437971	1.64672261918101	-10.0875317240855	-4.05023957979517	-4.33342679406395	3.61997911791495	10.6821682294023	5.7984263434127	4.28494950753292	-2.3270457238712
0	-0.424381960781628	0.221816511360569	3.49007074218922	3.96152257072051	2.95771980089286	-2.54146886183959	3.79797429577953	-9.31213921778808	4.65051827687024	6.15112192122729	1.10316837736736	2.44314533362799	1.06621439912662	-0.574267132863849	8.78089868622729	0.672476183434496	16.2168284305899	-11.5948016409779	-23.7240070936366	3.22050489724751	-16.8062234888567	1.81237923740469	-11.9900621107503	1.04400970508418	-12.3555648569536	8.29394810554109	14.8992454772678	-0.640624951124067	-11.319402659318	-10.0491374020019	6.35872729129005	0.751502675136431	-2.58416707158385	12.9517706110929	-11.0540582242724	14.0219265925842	-2.9881565308339	4.52734517849446	-4.87320895862076	3.78414360855608	16.6284272415912	6.05032308548223	3.28396912555386	-7.28716937504599	0.962069952064553
1	14.4210693134115	-7.15392634227397	-23.2352920446404	-3.97263843585808	1.19698193328813	-8.35100519510859	11.2018761406317	-4.54082932571234	-18.5761116784747	10.357160320879	9.5665190583197	-4.81452162705793	-4.15197602007053	-2.64859983459112	13.2932104109274	5.35171378487565	-1.07373500122101	-18.4203606728748	-13.6758707220696	-4.83059350868346	-0.626454530745548	-5.85943130109268	-4.7995002685291	-10.4567664584699	16.9288701835248	13.6567163084087	-5.35601926621161	-15.5431496254442	-23.7457742648639	-2.77846895992393	-13.701737914926	-13.7473511601044	-4.53658611785887	35.7228503503571	-4.3944863802062	1.77277671830932	7.96237746231412	-6.94668490086152	3.74945151012569	-7.98165175648557	5.7317255334957	-4.24778418519939	0.534171514059862	-1.7329899777833	3.48534383994969
1	-9.2089342003678	-1.62994788005283	-10.2226356346996	1.23311277106637	-3.68232139589095	-13.1610630725858	1.00738835385089	8.52081114252174	0.337197636658141	17.4685936535792	-16.9628106029827	2.18137803266393	-11.5776678051362	2.59556418191325	-2.27637123550735	-6.09875284130794	0.0838762118844081	1.3381203845044	3.88293815962325	-1.7543694862636	-10.7048886969495	-8.21508496476482	-3.32079840519202	-20.8614621878427	2.59344157395236	4.73342149802171	-1.05745771641184	-23.9603893711666	17.0046403802304	-11.1835925920431	9.52312384138037	-5.92956332042984	-8.90247045450387	-13.6378675234379	-5.6844375771033	-14.6150135681342	3.00725220059411	-8.66176751379232	8.49104215239248	0.758132913479949	-28.2210489437178	-7.40465932325215	-2.30824507581707	9.75369113996029	5.88791215666166
0	-0.156085997694624	-3.99398901502912	-1.36036138879485	-1.28040713871016	-27.1989105890134	7.04766182533229	-4.70516309554565	-0.323045349638603	-3.05290103337622	-14.8535870094752	4.24610072848769	-6.37143166164455	-0.0427971988838307	0.124485949613811	18.8132828798313	11.8500264294948	-3.90542394346365	-15.5899245498171	-8.82181207247661	-15.4485448167574	-6.30912890064656	17.2060677345249	-22.991502667166	-14.972717199232	-3.72995903046155	18.5322619576904	-8.8287161163244	3.86649555767726	0.945972213394106	-3.44956487072721	7.41235996034926	9.98642072092436	-4.04328634538281	5.63527489893684	10.1525373876103	-3.99469696797858	-10.6565355323189	8.28920920999721	7.98158094576825	3.49972691662733	5.95108518845831	-0.59464396955486	12.5111620854069	5.64394264496842	-4.68049689109388
0	2.19466474666689	-5.81860705961203	-17.7769866511933	-20.9128816345351	-10.3630130009296	-16.1612229485821	9.372421493083	-6.0010577987346	-6.77276191330259	-3.48295820298972	15.0138850407209	3.25761214542508	-13.112047103646	8.96790760040129	-0.498558776574699	3.6305142363361	-5.43399506432705	-3.0112128560088	5.46245166268326	-1.72914747648608	14.4147818060452	2.40617667506056	-2.98428137243626	3.92762269158036	11.3661170929618	-7.0316054149913	0.271530705670913	-3.87903875419024	-0.1017729168557	11.0708559692402	4.40601074412106	-6.76552857500342	11.0452548421691	-15.743573985209	13.5566030432872	2.98568670730694	4.22058972463924	0.567970210660496	-7.99766105729687	8.29420121883106	18.7009820887781	-7.5648056899568	-0.884562827721126	-3.98259372003408	5.43651987975159
1	5.00598176003693	2.35314464567389	-1.99920932782314	-6.82999484307305	21.2719241142157	-1.82426699091932	2.53935226770917	-5.15276773881824	-5.11708208750249	26.8105402448435	-4.52090788930351	14.4888111440196	-15.6036468147239	-9.61115276919992	-10.1181242109292	1.68448394215072	2.27591601029371	-10.794214028067	-4.64708764586857	0.440657042259272	-13.5555556760092	-9.35609250870366	10.4877678768721	-6.66331909719721	6.22803518709086	1.90986237850672	-9.57935278943914	2.52929349829119	-20.2334025530434	-5.35436468130279	-13.5451980260562	5.2749495556774	-8.17947323160464	-15.6969697099013	12.9017012570306	3.17452195224822	4.3752862763985	5.82993721322348	-1.85927279316221	-2.35972169390736	8.9226333774345	-19.3676294778795	-5.46797654882043	6.9889041987276	-2.69276100885176
1	16.6934898030235	10.3366596668878	-4.75567988881219	14.401156595712	2.72302086945101	8.55452182897086	-3.65582356159335	4.10648525954809	9.19510030348842	11.7581965795954	21.7682776224168	-1.07285127909265	-1.61995400429085	-2.59645819065568	-5.3164335555807	-22.1988046449231	-4.09235772624587	6.20054087330398	-8.26018754569033	2.51613876196501	-4.43821082106358	-1.2940643830987	3.77689817522912	1.75802954828074	-2.48521502733338	-1.37357273389566	5.01875296628466	-15.4405311973075	-2.10769452700664	3.76332268303395	-10.4473622904601	12.1553875903456	-12.6003118262597	-5.0220532478836	8.45163285162207	6.71500449497584	6.71140447983496	-5.22763679718197	-12.9566508585098	-22.8981368516753	1.06103494933242	7.4974230034301	0.402494557955399	4.61717889172058	-10.537569436056
0	-10.0354243808306	4.37646073469796	-3.75485971490403	-3.34965300815633	-3.10953505405969	-5.2969127940031	5.87626058630847	-3.92170836406714	-1.00913090992055	0.554522088143043	-4.86998467793542	-1.40942860002419	1.70838650033391	13.6609131159585	-2.06277029828283	-11.9168760848928	19.1819217667641	13.2012237205131	0.129113649868412	-13.5906706042415	15.2458756200471	0.189296341665544	3.32321854140463	12.631862307141	5.03787939251034	14.1935138440238	-7.86111915037639	-15.5848624945562	2.85484562610543	-24.4517856595069	5.36763024466265	-1.66876004690212	-2.9687447788042	2.32233515825066	-19.4854907355876	-5.4689895447714	-9.20406314972294	12.1793074427894	-5.94177627911555	-14.4360330758852	12.7741230695152	6.19618169848254	-16.421861841704	5.68366333780526	-0.702695743228635
0	3.94182209350487	13.9295602208133	12.4682803847758	3.12275020856994	-4.46548357414053	9.62837622398233	-15.0516149253533	4.20585149485309	4.45182333362753	5.60998024082719	-4.63932425806862	7.68308627716715	19.3962239472362	-0.898658770788284	21.8759528329883	10.3291578708173	15.3701009008887	10.0671922834797	0.454325336177641	1.10790802685239	20.87125093946	-5.41154882247681	7.06179416229718	15.4304282819964	0.962020385831187	-17.0585088443732	2.02587059273085	-12.5574083668474	-6.4910605417555	7.40682148563039	-3.64422598553264	2.67993257819943	-5.75649236474513	3.10383965578454	-6.63005824477778	6.26270275517194	8.7615115306666	-4.86835677590024	-0.289045875853839	-13.6900067700134	1.42118140919776	3.3135247443137	-4.23059110667394	9.38601451493087	17.1546880246692
0	-14.970726054436	-8.89909336439479	-16.1263128372936	8.00361381466389	-14.7768483416827	-9.31198094666866	-1.38183065462526	16.8522477824063	11.6959552780518	-7.44227824720964	26.9439196407986	-7.80425444619704	4.15066016194061	4.22687217232698	-6.07372401952802	-1.41026634199835	5.79738802300597	-8.05882248160501	-4.992245824357	-16.5834697580207	-12.6812279535654	0.109077022927367	14.5743665926049	-6.77060324331902	19.4128806283717	-20.4414577224689	-20.2728497957785	-11.9145097904882	5.00206857249507	-7.49048693680556	-6.43303988795657	-0.247400411031841	-3.97833704621768	-3.06442154876581	-15.9677773768197	-5.28895712539965	18.472276893489	2.82674237647805	0.638417030962631	3.44343359013788	-7.20775157052588	0.469685210444082	-4.70360943446598	3.57886093894679	8.08915695333879
1	12.3925632328391	13.9949293077335	-9.1592703476772	-0.394953851021265	10.368359481972	7.43612988558401	-19.8409031279285	4.56577637481758	-3.31718250343098	-6.42122114574188	7.27953047771783	-1.36880045658478	5.08107683880431	-7.8825602753007	-3.98627461646713	5.28006448816479	-0.0453990230470502	-12.1937909733506	-8.42004673444704	-18.6560882209112	-7.42888818861328	17.8080344733374	-11.8191807728487	0.25349039519443	6.62566049894027	5.87807161030764	-7.72429249821566	-8.20540017388759	0.782902777676627	-8.12066047715811	10.5569960678633	6.49703208671959	-6.97830449698103	-8.54277614011083	-2.41250609042047	0.03963391413751	-1.62484567391382	13.7380443478035	1.61218659005227	-6.90312538724845	-4.17304371031884	6.82760034564462	15.6264693745832	2.06575264982277	-16.4481913039479
0	0.376221963179717	2.60548195317876	-0.207101089586038	-6.49407766461775	-5.62136535163374	-16.0377572221211	-3.20533186893307	-7.90891681636004	-11.2206298934698	-0.93139825765482	-8.01924003331725	-11.7283337491561	-3.52991657706562	-5.5306732737667	18.1699899700303	-0.408682467586775	9.67412697077793	7.93627405418729	-14.2912724719435	1.84982955140537	13.1433368371252	7.17589293410744	-2.06847220776579	5.80289928441026	-27.382993079539	-9.93947251970942	2.92672643000876	-2.61453307554435	-1.29758711029542	-21.1520062430573	-4.38267847972359	6.99776829246286	-19.6694516749274	19.6196981310877	-11.393032630259	17.2121651807935	12.2778430622838	9.20427836134937	6.48301675670769	2.22496914573641	-8.18551221864715	1.80332835879923	-3.82188994363765	8.19226340258466	8.31710866870509
1	-10.396169151767	-9.55997028461772	1.67080352445821	1.60747875985141	-6.03558437689891	-4.44921626505976	-6.50257860408333	-8.90719486824603	15.4848432003227	15.7990383527998	14.2642234210876	-11.8025074474184	6.65066963359028	-16.6938677623245	-3.28969630950345	10.8993057865774	8.98728048662642	11.3354866520497	-8.74242618500943	-25.7153506074739	3.32501573599976	-8.44476961875315	-3.95190570580281	11.5697941659353	2.14712609197512	8.39625459643395	15.9812960253886	7.50998064978033	4.69453486289452	13.9734339781308	4.28399343659722	-8.03074724858154	-3.33330429345899	-6.57917006749209	-18.6479603701447	4.00258396067832	-2.55604877404838	-6.22779140577644	-14.5141448873956	3.18137532000071	14.120589342247	14.8079129865103	14.9238771949477	12.8314306534555	-7.41796262127547
0	1.53667507498297	7.73842252878575	-9.57798937086804	-3.35668498036712	-5.3890196480966	3.02002418799171	-1.07209508745471	-8.51016860868523	-2.25073074043135	3.21962992815775	2.22751259606191	-5.90241644069603	31.9013847504793	7.86186078621975	5.02281827485106	-2.06529030386572	-8.39474793322869	-1.22655791111473	3.39333159007448	5.82676836406558	20.2483709294237	1.1566545947558	-6.68050679719108	-1.23602113066707	3.23181871753963	7.65257382721029	3.82201904525216	1.98398467773435	-8.1234803844631	-13.9525579801723	11.9817927093298	1.95134879386282	-4.46926984904225	-11.9596612776033	14.3244565974531	2.03472126043712	-4.57360758399239	-4.21868241693488	-12.1213256425405	-5.46614295067502	3.33696561331576	-8.28128708660899	-8.84428372136585	-1.36439020875347	-8.52885080830086
0	-10.4763827319596	13.9414019509572	37.858830850567	-1.62642514220793	17.5068832466194	6.62933133700229	20.5672415174915	-2.05126054949406	0.15998252683953	8.10297548873567	17.7859628030331	-17.082744759078	17.9034054024541	9.19900448776272	-14.1679945868025	11.6501486023213	-12.2269231817206	-13.7586474537434	-1.38986862538258	2.40415684597797	-15.6523166091821	2.24714656633745	-11.5648740551584	5.34480684232792	-7.2868957189055	9.92964253592376	4.96219291114583	-14.2653860506871	5.09202371867527	17.459615487327	-4.21663464711191	7.52299441665688	1.65299704040185	16.1192672246128	5.68152942739158	4.35200479590296	-0.0247543963402477	2.53516888641756	-8.26381215693195	-5.03360554504178	-6.91399587556249	-7.32950603869224	13.2912537802383	6.59594288236608	0.388297711105821
1	7.0078127345231	-2.11567274685697	3.88922307239911	-13.4825165825592	-4.7198802844965	8.04144869290434	3.06204239510725	-13.514286800715	-6.19521064047098	-8.16135728524826	2.68386578512935	17.0657279588776	1.17877742869763	-11.3034751737178	-11.3840779105742	-7.93978057836592	-4.41163551790163	1.56525412818482	6.11728182154121	-4.19799462104513	3.40671210404112	-5.65354815166976	-10.6349779497641	-4.38363169716909	-8.0088710509832	3.40500723016561	-2.2576536517714	12.8237349273722	-1.6272576631684	1.94528614355197	-0.578119605900088	-4.59268923482745	9.29644281936947	-13.0834996977525	11.2268800011096	1.88267050098106	-0.15565323208954	-12.1801352315456	5.66514430481867	-7.47836508119734	-16.410096925544	2.36391798136223	-3.16316869454159	1.67915734367517	13.4668047528409
0	7.57811704094957	-5.3470599152812	8.99482819979137	7.65511810003579	-3.97730339682493	2.76635678079345	-10.2955183115423	4.38857310972186	-11.4757893334586	-2.74076012675222	9.95742190384845	-8.87064351422865	3.39662630845996	8.82137778664863	0.398697720281895	2.09192470173344	21.2783871663217	-8.81678207300028	-9.7556222550882	-16.6907532098361	-0.996666490677685	-4.58367970809986	10.6471340219904	9.14135197624077	0.371077941637514	-3.92485332267969	-4.21359448977385	-11.5855799735494	8.66921393926839	0.119770191046578	-11.3834555478095	-8.90878105278235	1.25939048146295	3.82390694452746	2.94536015650889	15.9090067316267	14.4292570942817	-1.96356370506262	3.04542688744262	-3.00842639981349	1.57340126201355	-6.63587053576058	8.49488282927047	1.99245325077211	14.4625649613227
1	-7.78062617645984	6.5276424414414	-3.29299922470395	4.62977962252463	10.392465779073	-12.342443290749	-3.50392130421414	-3.84566507023601	-10.7136938664065	-17.3321134448318	-16.6131957212868	3.77065224296849	2.95889147011755	-19.043592362585	1.09316726426748	-0.917370852168099	-8.63959136319255	-10.5052252997338	-7.40529368051743	-2.73433671609035	-6.5514344984991	-9.1692590416533	-7.67966008173461	-8.92973449753972	-4.92354502796364	-2.33748978741624	-7.54578027464811	16.3006445849531	-1.70329787720731	5.97064274690736	-9.20353368510871	5.17629512993306	-7.3714651990844	7.85700902324732	-2.03922275451545	-0.579622700331199	-10.1052062249771	4.66617703021863	1.55331195631093	-8.10679619004662	10.0870116363345	5.44848170197262	-19.4688025786795	8.48903016106727	-2.35382011796532
0	-13.1321194624336	4.59474000952213	10.6722735306739	-10.4721834714257	-8.74431150899911	2.35785269323535	0.671287123586158	-1.76523835922199	20.1962756635055	12.0325739734685	-0.0348153344592323	-10.1043982243977	5.34635567830012	-12.9006330116358	-5.56605561792604	15.538590956933	7.64518574143895	-1.87379419587193	-4.5983126778432	1.98100212433339	3.14753844027333	-6.70717026935152	10.0280298020836	11.1972045719668	-3.81490853367369	-2.48386657579753	-2.57075950611941	7.81304025050778	-2.96128313718685	7.0182318986184	2.41540528169537	-8.74477403469783	15.9302717051688	14.0226960273335	-0.0922700341039518	-12.2676598923817	0.266409428808465	6.09487866666933	7.71328628627591	1.93399393132638	2.15108276015859	-5.93172563674309	6.27241640421731	-17.1925739736668	14.0786257883967
